time	seconds	group	step	event	name	number	text
09:53:07.659	327.373	1A02MM		rows for the workbook	BLD-EL-Electrical Fixtures-vs-BLD-AR-Floors	2	2 in the document
09:53:07.673	327.386	1A02MM		test found clashes	BLD-EL-Electrical Fixtures-vs-BLD-AR-Floors	2	ran and found clashes
09:53:10.676	330.390	1A02MM		rows for the workbook	BLD-EL-Electrical Fixtures-vs-BLD-AR-Walls	19	19 in the document
09:53:10.692	330.406	1A02MM		test found clashes	BLD-EL-Electrical Fixtures-vs-BLD-AR-Walls	19	ran and found clashes
09:53:12.657	332.371	1A02MM		rows for the workbook	BLD-EL-Electrical Fixtures-vs-BLD-AR-Doors	0	0 in the document
09:53:12.658	332.372	1A02MM		test passed	BLD-EL-Electrical Fixtures-vs-BLD-AR-Doors	0	ran and found nothing
09:53:14.585	334.299	1A02MM		rows for the workbook	BLD-EL-Electrical Fixtures-vs-BLD-ST-Foundation	0	0 in the document
09:53:14.587	334.301	1A02MM		test passed	BLD-EL-Electrical Fixtures-vs-BLD-ST-Foundation	0	ran and found nothing
09:53:16.471	336.185	1A02MM		rows for the workbook	BLD-EL-Electrical Fixtures-vs-BLD-ST-Columns	0	0 in the document
09:53:16.472	336.186	1A02MM		test passed	BLD-EL-Electrical Fixtures-vs-BLD-ST-Columns	0	ran and found nothing
09:53:18.345	338.059	1A02MM		rows for the workbook	BLD-EL-Electrical Fixtures-vs-BLD-ST-Framing	0	0 in the document
09:53:18.346	338.059	1A02MM		test passed	BLD-EL-Electrical Fixtures-vs-BLD-ST-Framing	0	ran and found nothing
09:53:20.259	339.973	1A02MM		rows for the workbook	BLD-EL-Electrical Fixtures-vs-BLD-ST-Walls	0	0 in the document
09:53:20.260	339.974	1A02MM		test passed	BLD-EL-Electrical Fixtures-vs-BLD-ST-Walls	0	ran and found nothing
09:53:22.097	341.810	1A02MM		rows for the workbook	BLD-EL-Electrical Fixtures-vs-BLD-ST-Floors	2	2 in the document
09:53:22.098	341.811	1A02MM		test found clashes	BLD-EL-Electrical Fixtures-vs-BLD-ST-Floors	2	ran and found clashes
09:53:23.976	343.691	1A02MM		rows for the workbook	BLD-EL-Electrical Fixtures-vs-BLD-ME-Ducts&Duct Fittings	0	0 in the document
